"|","|__$date","|__$oid","_id__$oid","bonusPointsEarned","bonusPointsEarnedReason","createDate__$date","dateScanned__$date","finishedDate__$date","modifyDate__$date","pointsAwardedDate__$date","pointsEarned","purchaseDate__$date","purchasedItemCount","rewardsReceiptItemList__deleted","rewardsReceiptItemList__brandCode","rewardsReceiptItemList__competitorRewardsGroup","rewardsReceiptItemList__barcode","rewardsReceiptItemList__competitiveProduct","rewardsReceiptItemList__description","rewardsReceiptItemList__discountedItemPrice","rewardsReceiptItemList__finalPrice","rewardsReceiptItemList__itemNumber","rewardsReceiptItemList__itemPrice","rewardsReceiptItemList__metabriteCampaignId","rewardsReceiptItemList__originalReceiptItemText","rewardsReceiptItemList__needsFetchReview","rewardsReceiptItemList__originalFinalPrice","rewardsReceiptItemList__originalMetaBriteBarcode","rewardsReceiptItemList__originalMetaBriteItemPrice","rewardsReceiptItemList__originalMetaBriteDescription","rewardsReceiptItemList__needsFetchReviewReason","rewardsReceiptItemList__originalMetaBriteQuantityPurchased","rewardsReceiptItemList__partnerItemId","rewardsReceiptItemList__priceAfterCoupon","rewardsReceiptItemList__pointsEarned","rewardsReceiptItemList__pointsNotAwardedReason","rewardsReceiptItemList__pointsPayerId","rewardsReceiptItemList__preventTargetGapPoints","rewardsReceiptItemList__quantityPurchased","rewardsReceiptItemList__rewardsGroup","rewardsReceiptItemList__rewardsProductPartnerId","rewardsReceiptItemList__targetPrice","rewardsReceiptItemList__userFlaggedBarcode","rewardsReceiptItemList__userFlaggedDescription","rewardsReceiptItemList__userFlaggedNewItem","rewardsReceiptItemList__userFlaggedPrice","rewardsReceiptItemList__userFlaggedQuantity","rewardsReceiptStatus","totalSpent","userId"
"","","","","","","","","","","","","","","","RITZ","","044000039905","","NBSC RTZ BTR CRCK BOX 13.7 OZ","3.99","3.99","","3.99","","NABISCO RITZ CRISP","","","","","","","","1514","3.99","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","RITZ TOASTED CHIPS","ATHENOS PITA CHIPS","044000051051","","NBSC RTZ CHP SNCK SR CRM ONN TSTD OVN BKD SQR 40 PCT LS FAT BAG 8.1 OZ","3.99","3.99","","3.99","","NBC RITZ TSTD CHPS","","","","","","","","1516","3.99","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","KNORR","","048001412538","","Knorr Beef Flavor Bouillon, 35.3 oz","6.76","6.76","","6.76","KNORR BOUILLON","KNORR BF B","","","","","","","","1518","6.76","67.6","","5332f5f6e4b03c9a25efd0b4","","1","KNORR BOUILLON","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","","","","CLASSICO","","041129411506","","CLASSICO Pasta Sauce Alfredo Asiago Romano Light, 15 Oz","3.49","3.49","","3.49","CLASSICO SAUCE","CLASSICO ALFRD ROM","","","","","","","","1523","3.49","17.5","","559c2234e4b06aca36af13c6","","1","CLASSICO SAUCE","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","CLASSICO","","311111603920","False","CLASSICO SAUCE","3.49","3.49","","3.49","CLASSICO SAUCE","CLASSICO PSTA SCE","","","","","","","","1524","3.49","17.5","","559c2234e4b06aca36af13c6","True","1","CLASSICO SAUCE","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","NABISCO","","","","NBC CRCKR","15.96","15.96","","15.96","","NBC CRCKR","","","","","","","","1525","15.96","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","OREO","","044000034030","","NBSC OR DBL STF SNDW CRM FLD CHCL CK BOX 5.6 OZ","3.99","3.99","","3.99","","NBC OREO CKY REG","","","","","","","","1527","3.99","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","RITZ","","044000039905","","NBSC RTZ BTR CRCK BOX 13.7 OZ","3.99","3.99","","3.99","","NABISCO RITZ CRISP","","","","","","","","1528","3.99","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","RITZ TOASTED CHIPS","ATHENOS PITA CHIPS","044000051051","","NBSC RTZ CHP SNCK SR CRM ONN TSTD OVN BKD SQR 40 PCT LS FAT BAG 8.1 OZ","3.99","3.99","","3.99","","NBC RITZ TSTD CHPS","","","","","","","","1529","3.99","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","KNORR","","048001154049","","Knorr Homestyle Stock Beef Beef Concentrated Broth","6.76","6.76","","6.76","KNORR RECIPE MIXES","KNORR BF B","","","","","","","","1530","6.76","67.6","","5332f5f6e4b03c9a25efd0b4","","2","KNORR RECIPE MIXES","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","","","","HIDDEN VALLEY","","071100006681","","Hidden Valley Original Ranch Salad Dressing 36 Oz","5.49","5.49","","5.49","HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER","HVR DRESSING","","","","","","","","1532","5.49","","Action not allowed for user and CPG","5eebc5412455c97a877ef382","","1","HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER","5eebc5412455c97a877ef382","","","","","","","","",""
"","","","","","","","","","","","","","","","ARROWHEAD","CAPRI SUN ROARIN' WATERS BEVERAGE DRINK","071142004089","","ARWH ASRTD MNTN SPRN WTR BTL 32PK 16.9 FL OZ","3.99","3.99","","3.99","","ARROWHEAD WATER","","","","","","","","1533","3.99","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Kettle Corn","35.91","35.91","","35.91","","KETTLE COR","","","","","","","","1534","35.91","","","","","3","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KRAFT","","021000065127","","KRAFT Indulgence Salad Dressing Blue Cheese, 15 Fl Oz","5.29","5.29","","5.29","KRAFT DRESSING - INDULGENCE","KRAFT CRM CHS WHPD","","","","","","","","1536","5.29","","","","","1","KRAFT DRESSING - INDULGENCE","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","LUC EGGS LARGE AA","3.49","3.49","","3.49","","LUC EGGS LARGE AA","","","","","","","","1537","3.49","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","CHEESE","","","","LUC CHESE MED CHED","7.99","7.99","","7.99","","LUC CHESE MED CHED","","","","","","","","1538","7.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Parmesan Cheese","3.19","3.19","","3.19","","LUC PARMSAN CHEESE","","","","","","","","1539","3.19","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","LUNCHABLES","","044700098752","","LUNCHABLES Lunch Combinations Around The World Mexican Style Chicken Tacos 4.2 OZ","7.99","7.99","","7.99","LUNCHABLES LUNCH COMBINATIONS - TRAY","LUC CHESE MEXICAN","","","","","","","","1540","7.99","40.0","","559c2234e4b06aca36af13c6","","1","LUNCHABLES LUNCH COMBINATIONS - TRAY","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","LUC MILK 1","11.96","11.96","","11.96","","LUC MILK 1","","","","","","","","1541","11.96","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","2% Reduced Fat Milk","2.84","2.84","","2.84","","LUCERNE MILK 2% RF","","","","","","","","1543","2.84","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","SIG FRIES","11.96","11.96","","11.96","","SIG FRIES","","","","","","","","1544","11.96","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","EDWARDS","","","","EDWARDS PIE PREMIU","11.49","11.49","","11.49","","EDWARDS PIE PREMIU","","","","","","","","1546","11.49","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","TOLL HOUSE","BAKER'S CHOCOLATE","","True","NSTLE TOLL HOUSE","3.50","3.50","","3.50","","NSTLE TOLL HOUSE","","","","","","","","1547","3.50","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","NESTLE","","","","NESTLE CHC","14.00","14.00","","14.00","","NESTLE CHC","","","","","","","","1548","14.00","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","NESTLE","","050000274444","","NSTL TL HS CHCL CHP BAG KP RFRG CK DGH 30 OZ","3.50","3.50","","3.50","","NSTLE CHOC CHIP PN","","","","","","","","1550","3.50","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","PRIVATE SELECTION","","","","SEL BUNS","11.45","11.45","","11.45","","SEL BUNS","","","","","","","","1551","11.45","","","","","5","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Apple Turnovers","4.49","4.49","","4.49","","TURNOVER APPLE 4CT","","","","","","","","1553","4.49","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","TEOMAS CINN RSN BR","4.99","4.99","","4.99","","TEOMAS CINN RSN BR","","","","","","","","1554","4.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","FRANZ","","072220001808","True","Franz Family Bakeries Hamburger Buns","2.99","2.99","","2.99","","FRANZ HMBGR BUNS","","","","","","","","1555","2.99","","","","","1","BALLPARK HAMBURGER BUNS","5fb6b608be37ce522e165cb9","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Hot Dog Buns","2.99","2.99","","2.99","","HOT DOG BUNS","","","","","","","","1556","2.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","USDA Choice Boneless Beef Loin Tri Tip Steak","16.14","16.14","","16.14","","BF LOIN TIP STK","","","","","","","","1557","16.14","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","PRIVATE SELECTION","","212245400006","","Private Selection Angus Beef Choice Tri Tip Steak (1 Steak)","16.62","16.62","","16.62","","BF TRI TIP STK","","","","","","","","1558","16.62","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","PRIVATE SELECTION","","212245400006","","Private Selection Angus Beef Choice Tri Tip Steak (1 Steak)","14.74","14.74","","14.74","","BF TRI TIP STK","","","","","","","","1559","14.74","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KROGER","","011110603746","","Kroger Frozen Ground Beef Burgers 80% Lean 20% Fat","9.08","9.08","","9.08","","80% GR BF 20% FAT","","","","","","","","1560","9.08","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Pork Loin Center Rib Chops","9.28","9.28","","9.28","","PK LN RIB CHOP CLB","","","","","","","","1561","9.28","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Assorted Pork Loin Chops","6.85","6.85","","6.85","","PK CHOPS ASTD","","","","","","","","1562","6.85","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","HERITAGE FARM","","011110974525","","Heritage Farms Smoked Sausage With Chicken Pork & Beef","17.50","17.50","","17.50","","FARMS SAUSAGE","","","","","","","","1563","17.50","","","","","5","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","FF CHKN ST","31.96","31.96","","31.96","","FF CHKN ST","","","","","","","","1565","31.96","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","JIMMY DEAN","OSCAR MAYER SAUSAGE LINK","","True","JD SAUSAGE","95.84","95.84","","95.84","","JD SAUSAGE","","","","","","","","1567","95.84","","","","","4","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Chicken Breast","31.96","31.96","","31.96","","KOCH CKN B","","","","","","","","1569","31.96","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KROGER","","","","PORK SAUSAGE ROLL","5.99","5.99","","5.99","","PORK SAUSAGE ROLL","","","","","","","","1571","5.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Pork Sausage","5.99","5.99","","5.99","","PORK SAUSAGE RULL","","","","","","","","1572","5.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","SIG CLAMSHELL50/50","4.99","4.99","","4.99","","SIG CLAMSHELL50/50","","","","","","","","1573","4.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","JIMMY DEAN","OSCAR MAYER SAUSAGE LINK","","True","JD SAUSAGE","95.84","95.84","","95.84","","JD SAUSAGE","","","","","","","","1583","95.84","","","","","4","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Chicken Breast","31.96","31.96","","31.96","","KOCH CKN B","","","","","","","","1586","31.96","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KROGER","","","","PORK SAUSAGE ROLL","5.99","5.99","","5.99","","PORK SAUSAGE ROLL","","","","","","","","1589","5.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Pork Sausage","5.99","5.99","","5.99","","PORK SAUSAGE RULL","","","","","","","","1591","5.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","SIG CLAMSHELL50/50","4.99","4.99","","4.99","","SIG CLAMSHELL50/50","","","","","","","","1593","4.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Romaine Hearts","2.99","2.99","","2.99","","ROMAINE HEARTS 3CT","","","","","","","","1595","2.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Roasted Salted Mixed Nuts","2.99","2.99","","2.99","","RSTD & SALTED NUTS","","","","","","","","1597","2.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","4061","","Iceberg Lettuce","1.49","1.49","","1.49","","ICEBERG LETTUCE","","","","","","","","1599","1.49","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Yellow Bell Pepper","15.00","15.00","","15.00","","YELLOW BEL","","","","","","","","1601","15.00","","","","","3","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Strawberries","7.98","7.98","","7.98","","STRAWBERRI","","","","","","","","1604","7.98","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","MARIE'S","","071840205009","True","Marie's Coleslaw Dressing","14.00","14.00","","14.00","","MARIES COL","","","","","","","","1607","14.00","","","","","2","HEALTHY CHOICE DRESSING","5e825d64f221c312e698a62a","","","","","","","","",""
"","","","","","","","","","","","","","","","LITEHOUSE","","077661137833","True","Litehouse Sweet Onion With Dijon Dressing & Marinade","3.99","3.99","","3.99","","LITEHSE SWT ON DRS","","","","","","","","1610","3.99","","","","","1","HEALTHY CHOICE DRESSING","5e825d64f221c312e698a62a","","","","","","","","",""
"","","","","","","","","","","","","","","","LITEHOUSE","A.1. DRY RUB","077661120460","","LTHS ITLN HRB FLK FRZ DRD SSNN JAR 0.49 OZ","3.99","3.99","","3.99","","LITEHOUSE ITALIAN","","","","","","","","1612","3.99","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","KIT KAT","","","","KIT KAT BUNN","13.48","13.48","","13.48","","KIT KAT BUNN","","","","","","","","1614","13.48","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KIT KAT","","","","KIT KAT BUNN","13.48","13.48","","13.48","","KIT KAT BUNN","","","","","","","","1617","13.48","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","CADBURY","","034000056644","","CDBR MLK CHCL SLD EGG MN BAG EAST 31 OZ","10.48","10.48","","10.48","","CADBURY EGG","","","","","","","","1620","10.48","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","LEGO FRIENDS","5.58","5.58","","5.58","","LEGO FRIENDS","","","","","","","","1622","5.58","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Lean Ground Beef","3.49","3.49","","3.49","","LEGD 71026","","","","","","","","1624","3.49","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","ACTN FIGURES","7.96","7.96","","7.96","","ACTN FIGURES","","","","","","","","1626","7.96","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","KINDR JOY E","8.73","8.73","","8.73","","KINDR JOY E","","","","","","","","1629","8.73","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","KINDER JOY E 1 50 F","","0.00","","0.00","","KINDER JOY E 1 50 F","","","","","","","","1631","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","SPAPKLING 1","100.00","100.00","","100.00","","SPAPKLING 1","","","","","","","","1633","100.00","","","","","10","","","","","","","","","","",""
"","","","","","","","","","","","","","","","SPARKLING ICE","","","","SPARKLING I","100.00","100.00","","100.00","","SPARKLING I","","","","","","","","1636","100.00","","","","","10","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","LEGO 41165","15.99","15.99","","15.99","","LEGO 41165","","","","","","","","1639","15.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Tucks Pads","3.99","3.99","","3.99","","GAME PADS","","","","","","","","1641","3.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Tucks Pads","3.99","3.99","","3.99","","GAME PADS","","","","","","","","1643","3.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Tucks Pads","3.99","3.99","","3.99","","GAME PADS","","","","","","","","1645","3.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Kids Trolls Mouthwash","11.24","11.24","","11.24","","KIDS HIGH","","","","","","","","1647","11.24","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","MODEL","14.99","14.99","","14.99","","MODEL","","","","","","","","1649","14.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Tucks Pads","3.99","3.99","","3.99","","GAME PADS","","","","","","","","1654","3.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Tucks Pads","3.99","3.99","","3.99","","GAME PADS","","","","","","","","1655","3.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Kids Trolls Mouthwash","11.24","11.24","","11.24","","KIDS HIGH","","","","","","","","1656","11.24","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","MODEL","14.99","14.99","","14.99","","MODEL","","","","","","","","1657","14.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","DOG PILE","8.99","8.99","","8.99","","DOG PILE","","","","","","","","1658","8.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","BEAR CREEK COUNTRY KITCHENS","","","","CK BEAR CRDS","7.96","7.96","","7.96","","CK BEAR CRDS","","","","","","","","1659","7.96","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","WOOD CUTOUT","2.23","2.23","","2.23","","WOOD CUTOUT","","","","","","","","1661","2.23","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","ART/CRFT SUP","4.79","4.79","","4.79","","ART/CRFT SUP","","","","","","","","1662","4.79","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","SEA/NON-BASC","7.46","7.46","","7.46","","SEA/NON-BASC","","","","","","","","1663","7.46","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","PET CARRIER","16.76","16.76","","16.76","","PET CARRIER","","","","","","","","1665","16.76","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","WATER COLORS","5.24","5.24","","5.24","","WATER COLORS","","","","","","","","1667","5.24","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Lobster Tails","1.00","1.00","","1.00","","TIGER TAILS","","","","","","","","1669","1.00","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","GEOMETRY SET","5.19","5.19","","5.19","","GEOMETRY SET","","","","","","","","1670","5.19","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","20CT MARKERS","3.51","3.51","","3.51","","20CT MARKERS","","","","","","","","1671","3.51","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","TOP FLIGHT","","","","TOPFLIGHT","1.99","1.99","","1.99","","TOPFLIGHT","","","","","","","","1672","1.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","MEMO BOOK","1.99","1.99","","1.99","","MEMO BOOK","","","","","","","","1673","1.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","BOOKSTORE","9.95","9.95","","9.95","","BOOKSTORE","","","","","","","","1674","9.95","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Magic Grow Capsules","12.00","12.00","","12.00","","GROW CAPSULS","","","","","","","","1675","12.00","","","","","4","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","BLASTERS","2.00","2.00","","2.00","","BLASTERS","","","","","","","","1677","2.00","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","SOLDIERS","1.00","1.00","","1.00","","SOLDIERS","","","","","","","","1678","1.00","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","NOVELTY TOY","3.00","3.00","","3.00","","NOVELTY TOY","","","","","","","","1679","3.00","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","PRIVATE SELECTION","","","","PRSL JELLY B","3.37","3.37","","3.37","","PRSL JELLY B","","","","","","","","1680","3.37","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","BEN AND JERRYS","","311111511867","False","BEN AND JERRYS ICE CREAM","5.59","5.59","","5.59","BEN AND JERRYS ICE CREAM","BEN JERRYS I","","","","","","","","1681","5.59","55.9","","5332f5f6e4b03c9a25efd0b4","True","1","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","","","","BEN AND JERRYS","","311111511867","False","BEN AND JERRYS ICE CREAM","5.59","5.59","","5.59","BEN AND JERRYS ICE CREAM","BEN JERRYS I","","","","","","","","1682","5.59","55.9","","5332f5f6e4b03c9a25efd0b4","True","1","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","","","","BEN AND JERRYS","","311111511867","False","BEN AND JERRYS ICE CREAM","5.59","5.59","","5.59","BEN AND JERRYS ICE CREAM","BEN JERRYS I","","","","","","","","1683","5.59","55.9","","5332f5f6e4b03c9a25efd0b4","True","1","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","","","","REESE'S","","","","REESES PIECE","0.99","0.99","","0.99","","REESES PIECE","","","","","","","","1684","0.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","PRIVATE SELECTION","","","","PRSL JELLY B","3.37","3.37","","3.37","","PRSL JELLY B","","","","","","","","1693","3.37","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","BEN AND JERRYS","","311111511867","False","BEN AND JERRYS ICE CREAM","5.59","5.59","","5.59","BEN AND JERRYS ICE CREAM","BEN JERRYS I","","","","","","","","1695","5.59","55.9","","5332f5f6e4b03c9a25efd0b4","True","1","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","","","","BEN AND JERRYS","","311111511867","False","BEN AND JERRYS ICE CREAM","5.59","5.59","","5.59","BEN AND JERRYS ICE CREAM","BEN JERRYS I","","","","","","","","1697","5.59","55.9","","5332f5f6e4b03c9a25efd0b4","True","1","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","","","","BEN AND JERRYS","","311111511867","False","BEN AND JERRYS ICE CREAM","5.59","5.59","","5.59","BEN AND JERRYS ICE CREAM","BEN JERRYS I","","","","","","","","1699","5.59","55.9","","5332f5f6e4b03c9a25efd0b4","True","1","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","","","","REESE'S","","","","REESES PIECE","0.99","0.99","","0.99","","REESES PIECE","","","","","","","","1701","0.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","MOUNTAIN DE","53.97","53.97","","53.97","","MOUNTAIN DE","","","","","","","","1703","53.97","","","","","3","","","","","","","","","","",""
"","","","","","","","","","","","","","","","SPARKLING ICE","","","","SPARKLING I","47.96","47.96","","47.96","","SPARKLING I","","","","","","","","1706","47.96","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KROGER","","","","KRO SHRED CH","12.00","12.00","","12.00","","KRO SHRED CH","","","","","","","","1709","12.00","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","DOLE","","071430000724","","DL CTRS DRSN CBG CRT GRN ONN KL RMN SWT ONN SNFL CRNC FRSH SLD KIT BAG 26.4 OZ","17.96","17.96","","17.96","","DOLE SALAD K","","","","","","","","1712","17.96","","","","","2","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","KROGER","","","","KRO SHRED CH","12.00","12.00","","12.00","","KRO SHRED CH","","","","","","","","1715","12.00","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","REESE'S","","","","REESES PB CU","6.00","6.00","","6.00","","REESES PB CU","","","","","","","","1718","6.00","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Assorted Mini Muffins","11.99","11.99","","11.99","","AST MINI CL","","","","","","","","1721","11.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","LINDT","","037466016023","","LNDT MLK BNY TRY EAST 1.7 OZ","3.37","3.37","","3.37","","LINDT BUNNIE","","","","","","","","1723","3.37","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","KROGER","","041260362873","","Kroger Sour Neon Worms","1.00","1.00","","1.00","","KRO SOUR WOR","","","","","","","","1725","1.00","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","KRD DIP PEAN","4.00","4.00","","4.00","","KRD DIP PEAN","","","","","","","","1727","4.00","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KIT KAT","","","","KIT KAT BUNN","13.48","13.48","","13.48","","KIT KAT BUNN","","","","","","","","1730","13.48","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","CADBURY","","034000056644","","CDBR MLK CHCL SLD EGG MN BAG EAST 31 OZ","56.00","56.00","","56.00","","CADBURY EGG","","","","","","","","1733","56.00","","","","","4","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","CADBURY","","034000056644","","CDBR MLK CHCL SLD EGG MN BAG EAST 31 OZ","56.00","56.00","","56.00","","CADBURY EGG","","","","","","","","1736","56.00","","","","","4","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","CHEERIOS","","016000124790","","Honey Nut Cheerios Rte Cereal - Medium Size","2.49","2.49","","2.49","HONEY NUT CHEERIOS CEREAL MEDIUM SIZE","GM HNY NUT C","","","","","","","","1739","2.49","","Action not allowed for user and CPG","5332f5f3e4b03c9a25efd0ae","","1","HONEY NUT CHEERIOS CEREAL MEDIUM SIZE","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
